"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|6,6|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|6,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 a 1-5","T","\N","\N","\N","\N","\N","\N","2055","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","Prof. Diem, Köln","\N","T","\N","|5,8|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|13|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 b 1-4","T","\N","\N","\N","\N","\N","\N","2056","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","In Bearbeitung","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2010-07-02","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","Prof. Diem, Köln","\N","T","\N","|5,8|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|13|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 b 1-4","T","\N","\N","\N","\N","\N","\N","2056","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","In Bearbeitung","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2010-07-02","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|9,2|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|7,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 b 1-4","T","\N","\N","\N","\N","\N","\N","2057","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|9,2|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|7,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 b 1-4","T","\N","\N","\N","\N","\N","\N","2057","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Schriftspuren","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|12,7|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|11,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 b 1-4","T","\N","\N","\N","\N","\N","\N","2058","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Rückseite frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|8,2|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|9,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 b 1-4","T","\N","\N","\N","\N","\N","\N","2059","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|8,5|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|3,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 b 1-4","T","\N","\N","\N","\N","\N","\N","2060","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|8,5|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|3,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 b 1-4","T","\N","\N","\N","\N","\N","\N","2060","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Rückseite frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|6,8|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|8,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 b 1-4","T","\N","\N","\N","\N","\N","\N","2061","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|5,8|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|8,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 b 1-4","T","\N","\N","\N","\N","\N","\N","2062","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|5,8|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|8,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 b 1-4","T","\N","\N","\N","\N","\N","\N","2062","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Rückseite frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|11,6|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|11,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 c 1-4","T","\N","\N","\N","\N","\N","\N","2063","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|14,7|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|11,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 c 1-4","T","\N","\N","\N","\N","\N","\N","2064","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|14,7|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|11,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 c 1-4","T","\N","\N","\N","\N","\N","\N","2064","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|5,1|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|11,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 c 1-4","T","\N","\N","\N","\N","\N","\N","2065","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|5,1|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|11,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 c 1-4","T","\N","\N","\N","\N","\N","\N","2065","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Rückseite frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|14,3|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|9,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 c 1-4","T","\N","\N","\N","\N","\N","\N","2066","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|13,6|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|10|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 c 1-4","T","\N","\N","\N","\N","\N","\N","2067","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|13,6|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|10|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 c 1-4","T","\N","\N","\N","\N","\N","\N","2067","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Rückseite frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|4,3|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|26,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 d 1-4","T","\N","\N","\N","\N","\N","\N","2068","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|15,2|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|4,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 d 1-4","T","\N","\N","\N","\N","\N","\N","2069","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|15,2|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|4,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 d 1-4","T","\N","\N","\N","\N","\N","\N","2069","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|10,4|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|6,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 d 1-4","T","\N","\N","\N","\N","\N","\N","2070","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|10,4|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|6,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 d 1-4","T","\N","\N","\N","\N","\N","\N","2070","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|8,5|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|10,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 d 1-4","T","\N","\N","\N","\N","\N","\N","2071","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|8,5|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|10,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 d 1-4","T","\N","\N","\N","\N","\N","\N","2071","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Rückseite frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|6,2|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|6,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 d 1-4","T","\N","\N","\N","\N","\N","\N","2072","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|11,2|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|11,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 d 1-4","T","\N","\N","\N","\N","\N","\N","2073","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|11,2|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|11,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 d 1-4","T","\N","\N","\N","\N","\N","\N","2073","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|6|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|8,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 d 1-4","T","\N","\N","\N","\N","\N","\N","2074","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|6|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|8,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 d 1-4","T","\N","\N","\N","\N","\N","\N","2074","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Rückseite frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|6,6|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|9,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 e 1-4","T","\N","\N","\N","\N","\N","\N","2075","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Rückseite frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|6|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|5,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 e 1-4","T","\N","\N","\N","\N","\N","\N","2076","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Rückseite frei","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|6|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|4,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 e 1-4","T","\N","\N","\N","\N","\N","\N","2077","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|14|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|9,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 e 1-4","T","\N","\N","\N","\N","\N","\N","2078","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|14|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|9,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 e 1-4","T","\N","\N","\N","\N","\N","\N","2078","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|14|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|10,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 e 1-4","T","\N","\N","\N","\N","\N","\N","2079","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|14|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|10,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 e 1-4","T","\N","\N","\N","\N","\N","\N","2079","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Rückseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","\N","dokumentarisch","\N","\N","F","\N","\N","\N","T","\N","|7,8|","\N","2003-10-17","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","F","\N","\N","\N","|5,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","CD_A_083","CD_A_083","\N","\N","\N","\N","\N","\N","\N","Hadernpapier","\N","\N","1430 e 1-4","T","\N","\N","\N","\N","\N","\N","2080","Arab.","\N","\N","\N","\N","\N","\N","\N","\N","Vorderseite","\N","\N","\N","Unpubliziert","\N","\N","\N","\N","CD_A_083","\N","\N","\N","F","\N","\N","2009-12-17","\N","\N","\N"
