"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|4,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|3,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 1-4","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1035","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","Clackson","\N","T","\N","|6,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|7,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 1-4","F","\N","\N","\N","\N","\N","\N","1036","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","In Bearbeitung","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|5,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|2,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 1-4","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1037","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|2,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 1-4","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1038","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|6,1|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|4,1|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 1-4","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1039","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|2,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|2,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 1-4","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1040","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Tintenspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,1|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|1,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 1-4","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1041","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|1,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|4,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 1-4","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1042","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Tintenspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|5,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 1-4","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1043","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Tintenspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|2,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 1-4","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1044","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Tintenspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 1-4","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1045","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|7,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|2,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 1-4","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1046","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Tintenspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|2,1|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|4,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1047","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|5,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|2,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1048","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|6,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|6,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1049","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Schriftspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|9,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1050","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Tintenspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1051","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","Clackson","\N","T","\N","|2,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|3,1|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","\N","\N","\N","1052","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","In Bearbeitung","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Tintenspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|6,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|3,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1053","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|1,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|2,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1054","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|2,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1055","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|5,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1056","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|1,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|4,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1057","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1058","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|1,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|3,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1059","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|4,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|1,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1060","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Tintenspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|5,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|6,1|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1061","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Tintenspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|5,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|4,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1062","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Schriftspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|4,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|8,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1063","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Schriftspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|4,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1064","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","s. eigenen Datensatz","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1065","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|4,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1066","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Schriftspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|5,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|5,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 c 5+6; d 1+2","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1067","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|1,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|1,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 d 3-6","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1068","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Schriftspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|2,2|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 d 3-6","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1069","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|3,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 d 3-6","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1070","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|4,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|1,6|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 d 3-6","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1071","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|7,5|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|7,1|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 d 3-6","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1072","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,3|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|4,8|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 d 3-6","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1073","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Verso frei","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|4,9|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|2,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 d 3-6","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1074","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","Schriftspuren","?","dokumentarisch","\N","\N","T","\N","\N","\N","T","\N","|3,1|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|2,7|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 d 3-6","F","\N","\N","\N","Fragment unbekannten Inhalts","\N","\N","1075","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","Koptisch","Unpubliziert","\N","\N","\N","\N","\N","?","\N","\N","\N","\N","\N","\N","\N"
"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","dokumentarisch","\N","\N","T","\N","Clackson","\N","T","\N","|1,1|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","alter Bestand","\N","\N","\N","\N","|3,4|","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","Papyrus","\N","\N","1173 d 3-6","F","\N","\N","\N","\N","\N","\N","1076","Kopt.","\N","\N","\N","\N","\N","\N","\N","\N","Recto","\N","\N","\N","In Bearbeitung","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N"
